COMPANYID,COMPANYNAME,FYEAR,FQUARTER,EPS,fwd_return_30d,revenue_growth,operating_margin,pe_ratio,global_neg_frac,global_pos_frac,global_linear_score,LM_neg_frac,avg_confidence,strong_sentiment_frac,guidance_count,avg_specificity,near_future_frac,far_future_frac,transcript_text,REVENUE_pos,REVENUE_neg,REVENUE_neu,REVENUE_neg_frac,INDUSTRY_MOATS_DRIVERS_pos,INDUSTRY_MOATS_DRIVERS_neg,INDUSTRY_MOATS_DRIVERS_neu,INDUSTRY_MOATS_DRIVERS_neg_frac,EARNING_AND_COSTS_pos,EARNING_AND_COSTS_neg,EARNING_AND_COSTS_neu,EARNING_AND_COSTS_neg_frac,CAP_ALLOCATION_CASH_pos,CAP_ALLOCATION_CASH_neg,CAP_ALLOCATION_CASH_neu,CAP_ALLOCATION_CASH_neg_frac,EXOGENOUS_pos,EXOGENOUS_neg,EXOGENOUS_neu,EXOGENOUS_neg_frac,MANAGEMENT_CULTURE_SUSTAINABILITY_pos,MANAGEMENT_CULTURE_SUSTAINABILITY_neg,MANAGEMENT_CULTURE_SUSTAINABILITY_neu,MANAGEMENT_CULTURE_SUSTAINABILITY_neg_frac,OTHER_CRITERIA_pos,OTHER_CRITERIA_neg,OTHER_CRITERIA_neu,OTHER_CRITERIA_neg_frac,eps_surprise_pct
13,Company_013,2023,4,24.8781,0.012152,0.0891,0.0725,38.84,0.05,0.3513,0.3013,0.1913,2.5,0.1381,5,3.75,0.3504,0.1482,Company_013 Q4 2023: Revenue grew 8.9% with margins at 7.3%. Management expects continued improvement ahead.,3,1,4,0.1351,2,0,5,0.0,2,0,11,0.0,6,0,8,0.0,2,0,3,0.0016,1,0,2,0.0948,2,2,5,0.2368,0.05759684220257978
13,Company_013,2024,1,26.311,0.054021,0.0588,0.1403,33.87,0.4751,0.4783,0.0031,0.3228,2.66,0.1016,3,1.97,0.6552,0.2521,Company_013 Q1 2024: Revenue grew 5.9% with margins at 14.0%. Management expects continued improvement ahead.,5,6,2,0.4938,2,1,3,0.2559,1,0,1,0.4823,5,6,0,0.6471,4,4,0,0.5322,2,1,3,0.3227,2,1,3,0.2751,0.035057580479647285
13,Company_013,2024,2,27.2334,0.024424,0.0418,0.1522,14.88,0.3744,0.345,-0.0294,0.445,3.64,0.254,7,2.3,0.3219,0.2258,Company_013 Q2 2024: Revenue grew 4.2% with margins at 15.2%. Management expects continued challenges ahead.,2,2,3,0.3639,3,4,4,0.436,1,1,2,0.3778,2,6,6,0.4318,5,5,4,0.3809,0,0,2,0.4812,4,4,4,0.3931,0.05990071015738026
13,Company_013,2024,3,28.8647,-0.031588,0.0988,0.1804,11.93,0.3847,0.4373,0.0526,0.4284,4.06,0.3019,6,3.32,0.4078,0.075,Company_013 Q3 2024: Revenue grew 9.9% with margins at 18.0%. Management expects continued improvement ahead.,3,2,2,0.3306,1,0,2,0.3182,1,0,1,0.2776,4,3,4,0.3595,2,1,2,0.3758,2,5,2,0.6043,5,4,3,0.4102,0.06195803178276578
13,Company_013,2024,4,30.6531,0.007867,0.0731,0.1827,9.88,0.0943,0.5579,0.4636,0.0177,3.82,0.2315,3,3.34,0.3693,0.1214,Company_013 Q4 2024: Revenue grew 7.3% with margins at 18.3%. Management expects continued improvement ahead.,1,0,1,0.0,3,1,2,0.1829,1,0,1,0.0509,0,0,2,0.0,5,0,7,0.0529,6,0,4,0.0633,3,1,2,0.3225,
14,Company_014,2019,1,15.0586,0.020999,0.09,0.0859,31.84,0.3555,0.4468,0.0913,0.5314,2.32,0.1415,1,2.74,0.4629,0.2247,Company_014 Q1 2019: Revenue grew 9.0% with margins at 8.6%. Management expects continued improvement ahead.,7,3,4,0.2294,1,2,2,0.4885,1,1,1,0.3581,0,0,2,0.2224,2,1,3,0.2662,3,2,6,0.2719,2,2,1,0.4365,0.023249173229915092
14,Company_014,2019,2,15.4087,-0.014153,0.0429,0.1611,28.46,0.2956,0.6315,0.3359,0.3049,3.12,0.3649,1,1.63,0.3041,0.0555,Company_014 Q2 2019: Revenue grew 4.3% with margins at 16.1%. Management expects continued improvement ahead.,2,1,2,0.2719,4,2,1,0.3766,8,4,1,0.3354,1,0,1,0.3566,2,1,0,0.3608,1,0,2,0.3086,5,1,1,0.2708,-0.021825332442061928
14,Company_014,2019,3,15.0724,-0.015407,0.0639,0.1961,36.67,0.3695,0.2405,-0.129,0.2979,3.44,0.311,2,1.63,0.3121,0.0763,Company_014 Q3 2019: Revenue grew 6.4% with margins at 19.6%. Management expects continued challenges ahead.,4,5,5,0.4116,3,7,3,0.542,3,4,6,0.3167,4,5,4,0.3915,1,2,2,0.4839,2,5,5,0.4773,1,1,3,0.2591,0.08614421061012176
14,Company_014,2019,4,16.3708,-0.040699,0.0771,0.1722,10.99,0.2891,0.4145,0.1254,0.3595,2.43,0.1049,7,2.59,0.4706,0.1817,Company_014 Q4 2019: Revenue grew 7.7% with margins at 17.2%. Management expects continued improvement ahead.,1,0,4,0.1276,1,1,3,0.3253,2,2,4,0.3039,5,5,1,0.482,2,1,4,0.2366,1,0,2,0.2091,3,1,4,0.2317,0.009235956703398693
14,Company_014,2020,1,16.522,-0.018168,0.0328,0.1465,28.62,0.4281,0.0694,-0.3587,0.3247,3.5,0.24,2,1.81,0.4997,0.1342,Company_014 Q1 2020: Revenue grew 3.3% with margins at 14.6%. Management expects continued challenges ahead.,2,5,6,0.3853,1,3,6,0.361,0,1,4,0.3886,0,2,4,0.498,0,2,7,0.2629,0,1,4,0.3601,0,3,11,0.2775,0.012099019489166148
14,Company_014,2020,2,16.7219,-0.012732,0.0173,0.2422,20.14,0.3233,0.4469,0.1236,0.3358,3.93,0.3072,4,1.73,0.4937,0.0727,Company_014 Q2 2020: Revenue grew 1.7% with margins at 24.2%. Management expects continued improvement ahead.,2,1,1,0.3878,5,3,5,0.2543,2,1,3,0.3019,3,3,2,0.3942,4,5,5,0.3591,3,2,4,0.2697,5,2,2,0.2832,0.04201077628738343
14,Company_014,2020,3,17.4244,0.034229,0.0219,0.1315,18.26,0.274,0.5493,0.2753,0.2472,2.97,0.349,2,2.58,0.4605,0.0571,Company_014 Q3 2020: Revenue grew 2.2% with margins at 13.2%. Management expects continued improvement ahead.,2,1,3,0.311,5,3,4,0.3212,1,0,2,0.2848,7,2,2,0.2287,1,0,2,0.2756,5,3,4,0.2998,9,0,4,0.0761,0.043318564771240506
14,Company_014,2020,4,18.1792,-0.059184,0.0192,0.1811,35.97,0.4405,0.2612,-0.1793,0.532,2.66,0.1821,6,3.59,0.3698,0.0677,Company_014 Q4 2020: Revenue grew 1.9% with margins at 18.1%. Management expects continued challenges ahead.,1,3,3,0.4839,2,2,3,0.3493,2,3,8,0.2666,2,5,3,0.5996,1,1,2,0.4239,1,1,2,0.4506,1,1,2,0.3673,0.02780650413659555
14,Company_014,2021,1,18.6847,-0.027465,0.0564,0.1312,28.51,0.2473,0.3859,0.1386,0.395,3.31,0.4597,3,3.37,0.5039,0.2527,Company_014 Q1 2021: Revenue grew 5.6% with margins at 13.1%. Management expects continued improvement ahead.,6,3,3,0.2885,0,0,2,0.1409,1,2,3,0.367,6,3,4,0.2593,3,2,3,0.316,1,1,4,0.2995,1,1,2,0.391,0.004736495635466441
14,Company_014,2021,2,18.7732,-0.008606,0.0015,0.1211,33.84,0.3242,0.4892,0.165,0.4433,2.13,0.1279,4,3.03,0.5197,0.1183,Company_014 Q2 2021: Revenue grew 0.1% with margins at 12.1%. Management expects continued improvement ahead.,5,3,2,0.3327,3,4,2,0.4608,1,1,1,0.4908,3,3,2,0.4072,6,3,4,0.2537,5,3,1,0.3748,5,3,0,0.449,0.06762299448149493
14,Company_014,2021,3,20.0427,-0.037312,0.0535,0.1142,22.52,0.4026,0.5576,0.155,0.4611,3.49,0.4896,7,2.79,0.3906,0.1948,Company_014 Q3 2021: Revenue grew 5.4% with margins at 11.4%. Management expects continued improvement ahead.,5,3,3,0.356,1,0,2,0.3195,2,2,1,0.4846,7,4,0,0.382,2,2,1,0.4004,5,4,1,0.4809,3,2,4,0.3316,0.03303447140355335
14,Company_014,2021,4,20.7048,0.015339,0.0205,0.0127,12.42,0.405,0.4805,0.0755,0.4902,3.68,0.3385,0,0.0,0.4296,0.1799,Company_014 Q4 2021: Revenue grew 2.0% with margins at 1.3%. Management expects continued improvement ahead.,0,1,1,0.5255,5,4,4,0.3308,1,1,2,0.3246,6,5,2,0.4281,0,0,2,0.3172,0,0,2,0.4567,3,2,2,0.3886,0.0367306131911441
14,Company_014,2022,1,21.4653,-0.023671,0.0494,0.1201,9.71,0.085,0.6288,0.5438,0.1948,4.41,0.4408,7,3.51,0.3646,0.1232,Company_014 Q1 2022: Revenue grew 4.9% with margins at 12.0%. Management expects continued improvement ahead.,5,0,2,0.1309,5,0,2,0.1185,4,2,4,0.2031,2,0,2,0.2103,0,0,2,0.1154,4,0,3,0.054,1,0,1,0.0,0.053006480226225686
14,Company_014,2022,2,22.6031,0.002395,0.0572,0.0769,39.27,0.5205,0.3428,-0.1776,0.4975,2.28,0.1849,4,1.58,0.5421,0.2048,Company_014 Q2 2022: Revenue grew 5.7% with margins at 7.7%. Management expects continued challenges ahead.,0,2,3,0.5506,2,6,3,0.6207,0,1,2,0.611,1,7,2,0.7245,2,5,2,0.5783,3,4,2,0.5127,1,6,3,0.6701,0.010945401294512653
14,Company_014,2022,3,22.8505,0.039828,0.0718,0.2227,27.25,0.3921,0.3021,-0.09,0.2918,3.68,0.2557,2,2.04,0.5915,0.2114,Company_014 Q3 2022: Revenue grew 7.2% with margins at 22.3%. Management expects continued challenges ahead.,2,2,4,0.3074,2,4,2,0.5044,2,1,4,0.2837,7,6,0,0.5271,0,1,4,0.3542,0,0,2,0.3329,0,0,2,0.4388,-0.02236712544583265
14,Company_014,2022,4,22.3394,0.007979,0.0263,0.1488,20.78,0.4215,0.2286,-0.1929,0.4319,3.15,0.4628,1,2.58,0.6877,0.0851,Company_014 Q4 2022: Revenue grew 2.6% with margins at 14.9%. Management expects continued challenges ahead.,2,3,9,0.2685,0,2,2,0.5134,0,5,8,0.4508,3,4,5,0.4057,3,4,5,0.4066,1,2,2,0.4197,1,2,3,0.4221,0.020976391487685368
14,Company_014,2023,1,22.808,0.005335,0.037,0.0257,23.46,0.4459,0.498,0.0522,0.5052,3.98,0.2909,1,3.44,0.4349,0.2083,Company_014 Q1 2023: Revenue grew 3.7% with margins at 2.6%. Management expects continued improvement ahead.,1,2,2,0.4913,0,1,1,0.5006,2,3,3,0.4461,0,1,1,0.5434,6,3,0,0.4038,3,2,1,0.3623,3,3,1,0.5382,0.07336460890915474
14,Company_014,2023,2,24.4813,0.072764,0.0404,0.1733,35.88,0.2688,0.4423,0.1735,0.4626,4.07,0.244,6,3.34,0.3015,0.1151,Company_014 Q2 2023: Revenue grew 4.0% with margins at 17.3%. Management expects continued improvement ahead.,2,2,5,0.2392,4,1,5,0.1801,3,2,3,0.3285,2,3,2,0.4504,3,3,7,0.2909,2,2,1,0.473,1,1,2,0.4276,0.053130348470056696
14,Company_014,2023,3,25.782,-0.02761,0.0538,0.0706,38.56,0.1394,0.5478,0.4084,0.0,3.21,0.2327,1,2.26,0.4061,0.0823,Company_014 Q3 2023: Revenue grew 5.4% with margins at 7.1%. Management expects continued improvement ahead.,2,0,2,0.0036,2,1,2,0.2216,0,0,2,0.0,8,3,3,0.2821,3,1,2,0.3227,5,1,6,0.1279,9,0,4,0.0,0.013645178806919586
14,Company_014,2023,4,26.1338,-0.039165,0.0696,0.1113,22.53,0.3558,0.2398,-0.116,0.2857,2.53,0.1808,6,2.33,0.5726,0.1374,Company_014 Q4 2023: Revenue grew 7.0% with margins at 11.1%. Management expects continued challenges ahead.,2,2,2,0.3918,0,1,2,0.3847,2,6,5,0.4666,0,2,3,0.5012,0,1,2,0.4468,2,2,4,0.3322,0,1,3,0.4173,0.012738292938646452
14,Company_014,2024,1,26.4667,-0.026994,0.003,0.1558,29.29,0.2854,0.3642,0.0789,0.3384,4.39,0.1806,2,2.51,0.4496,0.1176,Company_014 Q1 2024: Revenue grew 0.3% with margins at 15.6%. Management expects continued improvement ahead.,1,0,2,0.3122,3,2,4,0.2935,7,3,1,0.3122,1,1,2,0.354,1,1,1,0.476,5,5,3,0.441,6,2,5,0.1882,0.04576316654513036
14,Company_014,2024,2,27.6779,0.042491,0.068,0.2277,28.03,0.142,0.5244,0.3823,0.1204,2.74,0.2661,4,3.01,0.5719,0.2107,Company_014 Q2 2024: Revenue grew 6.8% with margins at 22.8%. Management expects continued improvement ahead.,5,2,5,0.1703,1,0,2,0.0,4,1,5,0.1375,6,0,5,0.0674,1,0,4,0.0326,9,3,2,0.2774,3,1,4,0.2317,0.011312274413882505
14,Company_014,2024,3,27.991,0.006277,0.1265,0.1519,13.18,0.2883,0.2928,0.0046,0.254,2.92,0.1395,7,2.47,0.3404,0.2505,Company_014 Q3 2024: Revenue grew 12.6% with margins at 15.2%. Management expects continued improvement ahead.,3,2,2,0.3983,6,5,3,0.3991,1,0,2,0.3101,0,0,2,0.1549,1,1,3,0.2652,0,0,2,0.2588,3,1,6,0.1853,0.030420492301096835
14,Company_014,2024,4,28.8425,-0.008453,0.0536,0.034,27.16,0.3898,0.3227,-0.0671,0.3284,4.34,0.4109,2,2.18,0.314,0.1153,Company_014 Q4 2024: Revenue grew 5.4% with margins at 3.4%. Management expects continued challenges ahead.,2,4,3,0.4484,7,4,3,0.3223,4,6,4,0.4309,1,1,1,0.4756,6,4,3,0.315,1,0,3,0.1838,0,6,5,0.6026,
15,Company_015,2019,1,10.1902,0.012081,-0.0418,0.169,16.73,0.4088,0.2448,-0.164,0.5082,2.4,0.1208,4,2.53,0.3662,0.101,Company_015 Q1 2019: Revenue grew -4.2% with margins at 16.9%. Management expects continued challenges ahead.,1,2,2,0.4738,2,1,2,0.3502,0,0,2,0.3395,1,1,2,0.3348,3,5,6,0.3601,1,2,3,0.3588,2,6,6,0.479,0.033218190025710956
15,Company_015,2019,2,10.5287,-0.030554,0.0238,0.2543,20.16,0.3866,0.2211,-0.1655,0.263,4.16,0.3639,2,2.24,0.6053,0.2364,Company_015 Q2 2019: Revenue grew 2.4% with margins at 25.4%. Management expects continued challenges ahead.,0,1,2,0.3473,4,2,8,0.209,0,0,3,0.2993,2,3,4,0.39,2,1,4,0.2367,0,0,2,0.1438,1,2,3,0.3408,0.02313675952396772
15,Company_015,2019,3,10.7723,0.033331,0.0124,0.1178,27.52,0.2594,0.6188,0.3594,0.3265,3.02,0.2266,6,3.15,0.5202,0.0805,Company_015 Q3 2019: Revenue grew 1.2% with margins at 11.8%. Management expects continued improvement ahead.,2,1,2,0.2702,8,3,1,0.2955,3,0,1,0.188,3,2,0,0.4402,3,0,2,0.1541,2,0,2,0.1077,5,0,4,0.089,-0.025045719112909967
15,Company_015,2019,4,10.5025,-0.004185,-0.01,0.1273,32.41,0.4997,0.4138,-0.0859,0.5235,2.92,0.3181,5,1.73,0.6,0.0939,Company_015 Q4 2019: Revenue grew -1.0% with margins at 12.7%. Management expects continued challenges ahead.,1,1,2,0.4325,0,1,1,0.5563,2,6,4,0.5353,4,4,0,0.5634,4,3,6,0.2926,3,2,1,0.4265,3,4,2,0.5482,-0.020376100928350262
15,Company_015,2020,1,10.2885,0.00947,0.0194,0.1227,31.44,0.3192,0.3658,0.0466,0.2681,3.54,0.1825,7,3.2,0.6589,0.084,Company_015 Q1 2020: Revenue grew 1.9% with margins at 12.3%. Management expects continued improvement ahead.,0,0,2,0.335,6,6,2,0.4396,3,3,8,0.2535,2,1,3,0.2269,3,4,2,0.4568,3,2,7,0.2317,7,5,2,0.3962,0.02412402196627291
15,Company_015,2020,2,10.5367,0.021603,0.0376,0.1411,27.57,0.1061,0.3953,0.2892,0.1495,2.25,0.2586,4,1.51,0.3405,0.2481,Company_015 Q2 2020: Revenue grew 3.8% with margins at 14.1%. Management expects continued improvement ahead.,0,0,2,0.1395,3,0,5,0.0127,0,0,2,0.0,1,0,4,0.0954,5,0,4,0.0,6,0,5,0.0,3,0,6,0.0878,-0.005495079104463453
15,Company_015,2020,3,10.4788,-0.006365,-0.0467,0.1586,36.29,0.1734,0.4063,0.233,0.1567,2.21,0.3067,0,0.0,0.621,0.2176,Company_015 Q3 2020: Revenue grew -4.7% with margins at 15.9%. Management expects continued improvement ahead.,2,0,3,0.0594,1,0,4,0.0873,3,0,5,0.0878,2,0,3,0.0585,1,0,2,0.236,5,1,5,0.1683,1,1,3,0.2146,-0.009256785128068054
15,Company_015,2020,4,10.3818,0.018458,0.0078,0.1123,33.72,0.2217,0.5165,0.2948,0.3335,3.38,0.2954,1,1.68,0.4073,0.0701,Company_015 Q4 2020: Revenue grew 0.8% with margins at 11.2%. Management expects continued improvement ahead.,0,0,2,0.0313,4,1,4,0.1862,4,0,2,0.1095,8,1,3,0.1554,5,3,3,0.3127,3,1,2,0.3096,2,0,1,0.2744,0.05239939124236649
15,Company_015,2021,1,10.9258,0.033375,-0.0103,0.2048,30.77,0.371,0.2638,-0.1072,0.4403,4.3,0.1994,3,2.4,0.4762,0.1799,Company_015 Q1 2021: Revenue grew -1.0% with margins at 20.5%. Management expects continued challenges ahead.,2,6,5,0.5328,0,0,2,0.1948,4,5,1,0.5165,1,2,2,0.5489,2,4,5,0.4199,2,5,4,0.5129,1,0,3,0.1267,-0.09485804243167552
15,Company_015,2021,2,9.8894,0.054417,0.023,0.1408,27.71,0.4175,0.5825,0.165,0.4489,2.73,0.2683,1,1.8,0.5904,0.1924,Company_015 Q2 2021: Revenue grew 2.3% with margins at 14.1%. Management expects continued improvement ahead.,4,5,4,0.3976,4,3,0,0.4605,4,4,0,0.59,6,3,1,0.3437,6,3,4,0.2977,7,6,0,0.4816,6,3,5,0.2239,0.04364268813072578
15,Company_015,2021,3,10.321,-0.014766,-0.0034,0.2468,33.27,0.4246,0.2385,-0.1861,0.4236,4.03,0.1776,5,3.22,0.6922,0.2914,Company_015 Q3 2021: Revenue grew -0.3% with margins at 24.7%. Management expects continued challenges ahead.,0,1,3,0.4503,2,3,2,0.5642,0,1,2,0.4774,1,3,3,0.5401,2,5,3,0.5004,2,4,5,0.381,1,2,1,0.55,0.03253560701482422
15,Company_015,2021,4,10.6568,0.011681,-0.0432,0.0906,16.33,0.2914,0.6953,0.4039,0.3773,3.88,0.2463,1,3.09,0.6311,0.1569,Company_015 Q4 2021: Revenue grew -4.3% with margins at 9.1%. Management expects continued improvement ahead.,3,2,1,0.3854,6,2,0,0.3485,2,1,3,0.2161,9,4,0,0.4007,10,3,0,0.3148,1,0,1,0.384,4,1,2,0.2394,-0.030816004804444134
15,Company_015,2022,1,10.3284,0.009128,-0.0336,0.1392,24.21,0.3115,0.5767,0.2653,0.3857,2.67,0.3118,0,0.0,0.3724,0.1861,Company_015 Q1 2022: Revenue grew -3.4% with margins at 13.9%. Management expects continued improvement ahead.,1,0,2,0.2042,2,2,2,0.3539,7,3,2,0.296,2,0,2,0.2253,5,1,2,0.1523,2,2,3,0.3579,3,1,1,0.2461,0.003495217071375949
15,Company_015,2022,2,10.3645,0.027637,0.009,0.2786,18.59,0.4247,0.4774,0.0527,0.3996,3.36,0.4835,2,3.83,0.3587,0.2231,Company_015 Q2 2022: Revenue grew 0.9% with margins at 27.9%. Management expects continued improvement ahead.,5,6,2,0.5313,6,5,3,0.3715,1,2,2,0.4916,2,1,2,0.3843,3,1,2,0.2245,6,4,1,0.3972,0,1,1,0.5203,-0.026696898065512082
15,Company_015,2022,3,10.0878,0.012588,0.017,0.2014,14.58,0.1895,0.3326,0.1431,0.3264,3.36,0.4217,6,2.49,0.3754,0.1904,Company_015 Q3 2022: Revenue grew 1.7% with margins at 20.1%. Management expects continued improvement ahead.,5,2,6,0.1607,2,2,7,0.2502,2,0,4,0.1481,1,0,4,0.1121,3,1,6,0.1981,2,3,4,0.3372,1,0,4,0.1723,0.012629116358373455
15,Company_015,2022,4,10.2152,0.001206,0.0022,0.1166,19.4,0.6368,0.0997,-0.5371,0.7413,3.45,0.1398,6,3.56,0.5018,0.2791,Company_015 Q4 2022: Revenue grew 0.2% with margins at 11.7%. Management expects continued challenges ahead.,0,4,5,0.5199,2,5,1,0.691,0,3,4,0.4987,1,4,4,0.4498,1,6,7,0.4479,1,6,6,0.4999,0,7,6,0.5664,-0.027977915263528864
15,Company_015,2023,1,9.9294,0.032771,0.0205,0.1724,14.64,0.352,0.398,0.046,0.3837,3.08,0.3586,0,0.0,0.5775,0.2938,Company_015 Q1 2023: Revenue grew 2.0% with margins at 17.2%. Management expects continued improvement ahead.,4,2,4,0.2566,1,0,2,0.2846,1,0,3,0.1593,5,2,4,0.2477,5,4,4,0.3771,2,1,6,0.2028,3,2,3,0.2931,-0.019054524946119564
15,Company_015,2023,2,9.7402,-0.023942,-0.019,0.0968,35.21,0.4916,0.2235,-0.2681,0.3963,4.33,0.3405,3,2.55,0.6416,0.2429,Company_015 Q2 2023: Revenue grew -1.9% with margins at 9.7%. Management expects continued challenges ahead.,3,7,2,0.6167,0,2,6,0.3709,0,3,4,0.4999,0,1,2,0.3926,1,1,2,0.4552,1,7,3,0.6559,1,5,4,0.5489,-0.06646680766308694
15,Company_015,2023,3,9.0928,0.000249,-0.0127,0.1709,31.92,0.3999,0.1705,-0.2294,0.3609,2.29,0.1911,1,1.76,0.3791,0.1699,Company_015 Q3 2023: Revenue grew -1.3% with margins at 17.1%. Management expects continued challenges ahead.,0,1,6,0.2393,0,1,3,0.4654,0,0,2,0.2911,1,5,5,0.5083,0,3,6,0.4036,1,3,3,0.4746,1,1,1,0.4661,-0.06433661798345953
15,Company_015,2023,4,8.5078,0.015437,-0.0655,0.174,14.33,0.4949,0.2307,-0.2642,0.4752,2.91,0.3668,1,2.15,0.6471,0.2111,Company_015 Q4 2023: Revenue grew -6.6% with margins at 17.4%. Management expects continued challenges ahead.,0,3,2,0.6222,3,8,1,0.7067,0,2,5,0.311,1,1,2,0.3747,4,6,4,0.4507,1,4,5,0.498,2,3,4,0.413,-0.03851759561813866
15,Company_015,2024,1,8.1801,0.004293,-0.0368,0.1948,36.05,0.2466,0.1884,-0.0582,0.2454,3.75,0.3623,1,1.66,0.4321,0.1078,Company_015 Q1 2024: Revenue grew -3.7% with margins at 19.5%. Management expects continued challenges ahead.,0,0,5,0.1168,1,1,5,0.2757,1,1,1,0.3462,1,2,6,0.2504,1,2,5,0.3152,1,1,4,0.2549,0,3,8,0.2841,-0.1290448772019901
15,Company_015,2024,2,7.1245,0.017038,0.0283,0.1214,12.57,0.1567,0.3075,0.1507,0.2452,2.51,0.3744,1,1.77,0.674,0.1228,Company_015 Q2 2024: Revenue grew 2.8% with margins at 12.1%. Management expects continued improvement ahead.,1,1,6,0.1541,1,0,2,0.2995,5,0,8,0.0124,3,2,6,0.1889,2,1,9,0.1426,1,0,5,0.149,4,4,4,0.3451,-0.0853814302758088
15,Company_015,2024,3,6.5162,-0.010984,0.0663,0.1867,8.88,0.3346,0.4429,0.1082,0.4889,2.16,0.3935,4,3.14,0.5324,0.1825,Company_015 Q3 2024: Revenue grew 6.6% with margins at 18.7%. Management expects continued improvement ahead.,4,3,3,0.3849,2,2,2,0.4845,4,3,2,0.3528,5,3,3,0.309,4,3,1,0.3907,6,5,3,0.4238,3,3,2,0.4545,0.09777170743684958
15,Company_015,2024,4,7.1533,-0.030464,0.0469,0.1162,30.03,0.4395,0.2228,-0.2167,0.2867,4.18,0.1135,0,0.0,0.6711,0.0736,Company_015 Q4 2024: Revenue grew 4.7% with margins at 11.6%. Management expects continued challenges ahead.,0,3,5,0.4198,1,2,3,0.4963,1,1,5,0.1957,1,1,2,0.3794,0,0,2,0.3813,0,1,3,0.4621,1,3,4,0.464,
16,Company_016,2019,1,4.8616,0.045082,0.0756,0.0788,9.43,0.3636,0.5129,0.1493,0.3336,2.67,0.1215,2,3.72,0.3877,0.2196,Company_016 Q1 2019: Revenue grew 7.6% with margins at 7.9%. Management expects continued improvement ahead.,8,3,2,0.3026,5,4,3,0.4045,6,4,0,0.4488,3,0,1,0.2022,2,1,1,0.4854,7,4,2,0.3106,5,2,4,0.2596,0.051341122264275146
16,Company_016,2019,2,5.1112,-0.024626,0.0004,0.1895,28.91,0.5844,0.4156,-0.1687,0.5916,3.64,0.337,7,2.7,0.6875,0.218,Company_016 Q2 2019: Revenue grew 0.0% with margins at 19.0%. Management expects continued challenges ahead.,3,3,4,0.3759,7,8,0,0.6456,2,4,0,0.7223,4,7,2,0.5869,0,2,1,0.6972,2,2,3,0.392,1,2,1,0.5019,0.10999373923931753
16,Company_016,2019,3,5.6734,-0.006231,0.0248,0.1637,35.96,0.2847,0.1783,-0.1064,0.1478,3.97,0.3695,7,1.6,0.6571,0.2996,Company_016 Q3 2019: Revenue grew 2.5% with margins at 16.4%. Management expects continued challenges ahead.,0,0,12,0.0556,3,1,7,0.1216,0,0,2,0.2719,1,4,9,0.3483,0,1,2,0.4356,1,3,5,0.3542,1,1,4,0.252,0.021574364578559567
16,Company_016,2019,4,5.7958,0.033823,0.0224,0.223,18.21,0.3317,0.4612,0.1295,0.3392,4.13,0.188,5,3.02,0.5751,0.1678,Company_016 Q4 2019: Revenue grew 2.2% with margins at 22.3%. Management expects continued improvement ahead.,6,2,3,0.2414,4,4,4,0.3751,1,3,8,0.259,1,1,1,0.4896,0,0,2,0.2873,2,0,4,0.1197,7,7,0,0.522,-0.0655129576589944
16,Company_016,2020,1,5.4161,-0.006861,0.0893,0.1714,10.74,0.435,0.3538,-0.0811,0.4303,4.37,0.2167,6,2.47,0.6023,0.0682,Company_016 Q1 2020: Revenue grew 8.9% with margins at 17.1%. Management expects continued challenges ahead.,2,3,3,0.4195,5,5,1,0.4833,3,5,2,0.5203,0,0,2,0.4302,1,1,1,0.4547,2,3,6,0.3275,3,4,2,0.464,0.15260057975295882
16,Company_016,2020,2,6.2426,0.041198,0.0336,0.1338,21.59,0.4497,0.5503,0.1006,0.527,2.34,0.2663,7,3.68,0.4089,0.0702,Company_016 Q2 2020: Revenue grew 3.4% with margins at 13.4%. Management expects continued improvement ahead.,4,3,0,0.497,2,2,1,0.4182,5,5,2,0.4219,6,4,2,0.3375,2,1,2,0.3067,4,4,1,0.5526,2,1,1,0.3903,0.0661743504309102
16,Company_016,2020,3,6.6557,-0.020972,0.006,0.1784,33.7,0.3077,0.3054,-0.0023,0.3368,4.2,0.4751,0,0.0,0.3429,0.2243,Company_016 Q3 2020: Revenue grew 0.6% with margins at 17.8%. Management expects continued challenges ahead.,1,0,2,0.2212,2,3,2,0.4866,0,0,3,0.2386,2,4,5,0.4072,2,2,4,0.2761,1,0,5,0.1634,3,3,7,0.2608,-0.0013221749778386657
16,Company_016,2020,4,6.6469,-0.014726,-0.027,0.0934,35.19,0.2279,0.5505,0.3226,0.2495,2.78,0.427,3,2.72,0.5611,0.0803,Company_016 Q4 2020: Revenue grew -2.7% with margins at 9.3%. Management expects continued improvement ahead.,6,1,3,0.1521,6,2,4,0.1991,8,2,4,0.1934,1,0,2,0.1332,7,3,1,0.2752,6,2,4,0.2152,1,1,2,0.2932,0.1751041839052793
16,Company_016,2021,1,7.8108,-0.010472,0.0394,0.1296,25.0,0.3388,0.4515,0.1127,0.2342,2.37,0.1559,6,2.0,0.4646,0.2002,Company_016 Q1 2021: Revenue grew 3.9% with margins at 13.0%. Management expects continued improvement ahead.,6,2,5,0.1952,5,4,4,0.3089,0,0,2,0.1008,1,1,0,0.617,5,2,5,0.2409,5,3,2,0.3249,3,2,3,0.3342,-0.02961284375480105
